NetflixID,Title,Type,ReleaseYear,Synopsis,Runtime,Image,IMDbRating,RT Critic,RT Audience
81072829,KO One,series,2005,"Gifted with special powers, fighting skills and slick hair, the rowdy KO One navigates tough friendships and high school romance.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUgawnnirDmHZ4tUSi8LSAkRW5mR26yIq2f0E0YBwzDNptMUlRCSu_Mznz5rn1AsaH9vu9GxZzFJDXxCiWdKyXGOdw.jpg?r=a28,5.2,,
81035861,Abdo Mota,movie,2012,"Following the mysterious death of his parents, a young man finds himself enmeshed in the dark world of drugs and crime.",1h39m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABVSBUhXGSF1oeHN-CASzuL8aYWi4uqio_RxllGxRxAfxlPSBPdoXHQqyTJQJf6u_B9ytUWfS4qyvgbSOTASvPU7m4g.jpg?r=a50,,,
81026700,My First First Love,series,2019,"Due to various personal reasons, a group of Yun Tae-o's friends move into his house, where they experience love, friendship, and everything in between.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABe_IMVziPdYpDjXAGx4ki6wpBTOjnihGT2VbEmzGT8PzHUy7EGJdwh3czMXMSM0ayhmx9hVVn9LyMuxJxpTQJEZ8r5cPe_uktf7X13ZEtkwWkDQ6RLUQv7418iU.jpg?r=cf9,7.5,,100.0
81035854,Warda,movie,2014,"When an aspiring documentarian returns to his hometown to investigate paranormal happenings, his girlfriend's mental health takes a troubling turn.",1h13m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQ6tk4dLutZoJK9RzFg_-Q8MiqJMrS2L7eiBWlXHfMdu0abe7d7arp65htLl0FDMD2yiBlOp1DWEtdXUBg6WEkTWgg.jpg?r=b06,4.1,,
81035851,Roh's Beauty,movie,2014,"Hoping to earn money to support her son, a single mother sings in a nightclub, where danger lurks around every corner.",1h38m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABWmi7T--jfE1PfOqM0b964bfX442VQVnSrVA5MH_LDCF8irIHdtsuZMBPgY9vaAbjVaRUqdjAEIMJKgQVTRU5BCNYA.jpg?r=f0f,3.4,,
81035840,May You Prosper,movie,2017,"A man's inability to conquer his personal insecurities and distrust of other people leads to problems with his on-again, off-again wife and their son.",1h32m,https://occ-0-768-769.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABeHfRkyVp_uQdfBYH2tV4L3apnbsZXccuPzKYg9SZ3LHH7-HoclJFcCuyojCpUf2eTxUNc7Hk88LQy-ySf-6Dxl9Wg.jpg?r=6ab,,,
81035838,Alarmoty in the Land of Fire,movie,2017,"While vacationing at a resort, an ornery and outspoken man is held captive by a terrorist organization.",1h34m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSLaLpGIeFCLIkpBLbhv4P3iFN1fYm97MKI7Rtgxq28ZxwA3jdHV4ltmSGGEEcRNWRiyOAbZHXx4BzYF_uM_oVZvKw.jpg?r=392,,,
81035842,Because We're Heading Out,movie,2016,Trouble and high jinks ensue when a man and woman stumble on a bag full of money while out on the town.,1h38m,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABWm7QYOUfZX6LMKfP2UF0NdSRjbIDrqAoBI0XzWZl-HL_g0KaZ6pz6ZXK6vkL_nBgLRxRO9_pMvbGJ-t18nxcPD9AQ.jpg?r=61d,4.2,,
81035850,My Wife and My Wifey,movie,2014,A man finds his marriage to a dedicated women's rights activist facing some unexpected challenges over her commitment to the cause.,1h39m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABT3Rj7kIa4q3xHHgyDFEJ-dkVZLOWvm23IaKG-4I8ZXUrGyiXK4h0TVUsMt5lBgp4D7LIWWGgbLatj0nHrSjG4NyIg.jpg?r=dae,,,
81035860,My Dog is My Guide,movie,2013,"Relocated to a new post and struggling to adjust, a police officer further complicates his life by falling for a woman he has little in common with.",1h38m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABb7Ej8tmWe7a9fyRwiAaKBkegOdn35yWgzbC8qv-f1iAveEcfdKuuzGQCm219b-gYOnZ7AF2ZNBW6R7j6UVPpGHURw.jpg?r=6f7,0.0,,
81035844,30 Days of Luxury,movie,2016,"With the help of his friends, a man breaks out of prison in hopes of restoring a lively nightclub.",1h31m,https://occ-0-32-34.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYOgci3btx5JlkLYpKx1NpkaqK8b2wgA7-4-xsIvNsFpvwIvthWTi3bzy4gSH8ByAM9DSVaeb-wK5TUzQiUjJcoLzg.jpg?r=60c,2.8,,
81035835,Detention Letter,movie,2017,A man begins to regret his choices when his brother decides to join him as a member of the same terrorist organization.,1h39m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABbuXQp_6BsuG3P8hn2VGUwGn7ojmZ7YW_HHA09CxSGmPtey47YviCP_hLtVPoUNYxtWXBL-HSaeWRGAaz6QwBs37vw.jpg?r=5e8,,,
81035846,The Walls of the Moon,movie,2015,"After losing her eyesight in an accident, a woman lands in a love triangle as she looks for meaning in her life.",1h38m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABVysBxayjBivKfxQCxAIXyC0uoKRj3aC0cB1csLGk96YO7k-XRhHxhOLOvH40UCPQ287ByDJ2zSffEW7pYzbvBwAZA.jpg?r=818,6.0,,
81035839,The Treasure,movie,2017,"A quest for lost treasure frames an epic historical drama of Egypt in three epochs: the time of the pharaohs, the Ottoman Empire and the modern era.",2h37m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUZoaq0PRFjpOh04zU_3INY5yfgp2Z6jtfWVdIk7M9ethNSwW6ujoSx7vxkbtOK8gm3iyeE9BBdDld3N-Nq16rkDTw.jpg?r=b30,0.0,,
80986884,Life Itself,movie,2018,"A love story spanning generations and continents is connected by a single, heartbreaking event with results that none of those affected can imagine.",1h57m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYpHISj8Z0PlVbvXqKwzF_6giSS0a8ndT6P4qBIJE51owPEnKbd9smhfzBc91uiJvhX6M4DWJ7DdJ-oAXcHBPqGgSg.jpg?r=1ab,6.7,97.0,88.0
81013626,HOMECOMING: A film by Beyonc&eacute;,movie,2019,"This intimate, in-depth look at Beyonc&eacute;'s celebrated 2018 Coachella performance reveals the emotional road from creative concept to cultural movement.",2h17m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABVIbTtmM_4cXYR8gg3lEwpFiXlD6FXmSNrAoVoVsgtDRlGoXdEqvxqz_swF4tEpnkmYJTYWUP0Zs6gVMhnhxd3p3lQ-X-zE6Y3GjtX2rj78RQut0BQsLD5i1oXg.jpg?r=39e,7.4,,
81006826,Franco Escamilla: Bienvenido al mundo,movie,2019,"Comedian Franco Escamilla shares stories about parenting his children when they get into trouble, with reflections on gender, friendship and romance.",54m,http://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABam8-LVlQs-4vCVMgIZ_ys36sqtCWBti5YtmsI9aowUKkb5ek11-SCAhUs6Xmo1YavlSvpcNaiI_hRq5RVruQ8WrhbYDdQbBm8e4Hn3jzlzHs6ASljmX69fhrVs.jpg?r=77f,6.8,,
81026329,De Film van Dylan Haegens,movie,2018,A YouTuber becomes obsessed with figuring out how his copycat archnemesis manages to steal all of his ideas.,1h20m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABeDUSPa-_aNd-Ep8zhKMPdGQjVmcU2UzdXXHQ5-KllhLxuh4Ep2ya6yJE-SGEnagojG3kRojYCGKIUNuxc5u5Ttntg.jpg?r=18b,5.2,,
81038047,Jonaki,movie,2018,"In this quiet, wistful drama, a woman on her deathbed searches her fraying memories for love and fulfillment through surreal, meditative tableaux.",1h36m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABVAYxC2KSGWhes1VYDavg-daskho2D29vtfGfLgvMoZW4qP0-MxGUALT5xz7vmoOaaPlFRxAV2GjrpW09KHLYjrOwA.jpg?r=5bf,0.0,,
80999069,Super Monsters Furever Friends,movie,2019,"On the first night of spring, the Super Monsters gather for food, fun and games in the park -- and get to meet their adorable new pets!",58m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQVN87WBQPWUCEArd8AgUptgQzqYUwme-H777z9v-80bdA4XRU14CJX7TsMuUfZ5ZFfKu0__NVVM11RHtJChQwFbMBEcYrqjdRS5hV3tmUWnFyPgAsTn6YLJd3w.jpg?r=1d9,5.5,,
81084263,Truth or Dare: Extended Director's Cut,movie,2018,"In this more intense version of the Blumhouse thriller, a group of college friends on spring break play a game of Truth or Dare that turns deadly.",1h40m,https://occ-0-1926-41.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABX78lJ4x3Q_TXi_yNzulprhjQtumXEAsgyLHZlgjTY6DHJSz0BDoptQ4bc1dWqCjassHpKCFUICkSZDI779vhi-dhA.jpg?r=ad6,5.1,,
81090128,The Creative Brain,movie,2019,"Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity.",52m,https://occ-0-768-769.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYj_C6Bt_jekllkVuAZv9HRTh-Ivvs2sqAwRQgECU6CAmFlyFlZpH2UxQRYAoyo4WMKUcVCjDDxvi8bZtHwoB9qXZw.jpg?r=ba9,,,
80231658,No Good Nick,series,2019,"A family finds their lives turned upside down when a teenage con artist shows up on their doorstep, claiming she's a distant relative.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABbV_RmCEORYZyT94dmt5okp7oCmVBQpScSSC5V70XDqEH9NpUZUv8X5dGs90nI6NNwRLRKG-fUTacTVLp_6EMSxsVa3W0OFHneTFuy0V3CkmPrDiC31jsXsCcDc.jpg?r=eb7,5.8,60.0,62.0
81086640,Shortcut Safari,movie,2016,Unexpected wildlife adventures and valuable life lessons await seven city kids when they suddenly become lost in the forest during a school field trip.,1h40m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYaEAq-mkPbtrtdjJLrL9-zolDgLpWKvcdRQf3bGW-WbmuO1Be8MnTL1Hj8ho-G52I_UmHV-wSybLlyg5tNHuyBmjA.jpg?r=d7d,6.4,,
70027133,Shabd,movie,2005,"When a novelist seeks inspiration by urging his wife to have an affair, the line between his story and his real life grows disconcertingly blurry.",2h25m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABY5u3lXNUk0MGFTOw-FeET0Kz2RkdotRTdgGwrxEMtX31B9KlMTLg7RzBRL09j9tsOf238L-BhSvPjqOMo2qoy56Gw.jpg?r=272,5.1,,48.0
81086641,Rainbow Jelly,movie,2018,"Mistreated by his cruel uncle, an imaginative orphan with autism sees hope when a fairy vows to change his life with a week of enchanted recipes.",1h58m,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABeRBY1svOJLPxGxyBFOo-s8Thwc8g76yEAdHJ877mN50buvAi5S2eKzZ1vADklP0jwykAp0cZSqql8zCOEvpe7ImkA.jpg?r=ec6,7.5,,
60022717,The Pagemaster,movie,1994,"Young Richard Tyler ventures into a library in a storm and is soon swept away into a make-believe world of adventure, fantasy and horror.",1h15m,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXpgU0Xlqpvx-Ez2IfaA5-K538CY2c9UtrlkVA8LFSr1Jr1crzWfnMSl_eeAWNSRLk_bUnLXmnx1dqLMEJn75umbGg.jpg?r=1bd,6.1,,
60036103,Mumbai Matinee,movie,2003,"Still a virgin at 32 years old, a frustrated advertising agent gets the shock of his life when an unlikely chain of events turns him into a porn star.",1h55m,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABdcu6Eer5z_9KVfEnTwV6AzGjiDk-rDUKpg0D65JCJ6xyu3JMB4WjXZwm9nQu13X-8OLjbrmrNJ5gwgSN5Mjx2gd_A.jpg?r=33a,5.3,,
81088700,Bollywood Calling,movie,2001,A down-and-out Hollywood actor is utterly unprepared for the eccentricities that await when an Indian producer offers him a role in a Bollywood film.,1h41m,https://occ-0-32-34.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYVd5o2q9XCMAP9-3B22VdY4w16d8Ib8eqFvF87RlRIGccPlzuX9Q4z43CjcujAKYnwsLYi48QG_JTftB_20LXtrqg.jpg?r=877,6.4,,50.0
70043149,Ek Khiladi Ek Haseena,movie,2005,"Indebted to a gangster, a grifter assembles a band of fellow swindlers to attempt his biggest scam yet, but it's soon clear that no one can be trusted.",2h21m,https://occ-0-32-34.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABWLd5YJbiA4UK03qeu_AMkW6HZLmLuVrRBol-ySfE21an_1tkUkYS24mXHKMqaIhmeUY3gIZMEKFAoDt2UMoIolJ8g.jpg?r=728,5.9,,39.0
70040077,Hazaaron Khwaishein Aisi,movie,2003,"In a politically charged India of the 1970s, three friends are transformed by personal ideologies, dangerous ambitions and matters of the heart.",1h50m,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABeT9h5x7xDYG4j1gh4mxdrJVz9XU4nT8bqSWBlJFxBNtpD_DAPqR-RmjsnFpkuZY38RsW1-5HsrrTqDjYiLHQiGI5g.jpg?r=e7f,8.0,,91.0
